"","area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"3734","38105",5,518,75,0,2024,2,"",11,42,37,40,429725,377300,3072,833,"",1.08,0.5,0.43,0.47,0.09,0.38,0.55,0.19,"",3,37.5,17,68,11,42.3,4,11.1,-45560,-9.6,-50499,-11.8,-1762,-36.5,-428,-33.9
"3735","38999",5,518,75,0,2024,2,"",11,7,7,7,296421,46258,231,3257,"",3.21,0.74,0.68,0.63,0.53,0.33,0.2,0.78,"",1,10,0,0,0,0,-1,-12.5,31634,11.9,-15552,-25.2,-303,-56.7,480,17.3
"3736","39000",3,518,55,0,2024,2,"",36,646,645,661,13305805,0,0,1573,"",13.02,6.36,6.32,6.4,7.01,0,0,1.1,"",-1,-2.7,47,7.8,34,5.6,39,6.3,1432516,12.1,0,0,0,0,77,5.1
"3737","39000",5,518,55,0,2024,2,"",1894,11990,12001,12032,385422115,11083929,302633,2469,"",1.21,0.7,0.7,0.69,0.53,0.47,0.53,0.76,"",123,6.9,-133,-1.1,-166,-1.4,14,0.1,42588167,12.4,604896,5.8,-72119,-19.2,290,13.3
"3738","39001",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3739","39003",5,518,75,0,2024,2,"N",6,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3740","39005",5,518,75,0,2024,2,"N",4,0,0,0,0,0,0,0,"N",0.7,0,0,0,0,0,0,0,"N",-1,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3741","39007",5,518,75,0,2024,2,"N",5,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3742","39009",5,518,75,0,2024,2,"N",7,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3743","39011",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3744","39013",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3745","39017",3,518,75,0,2024,2,"",2,16,15,16,329798,0,0,1619,"",27.05,5.33,4.97,5.31,5.9,0,0,1.13,"",0,0,1,6.7,0,0,-1,-5.9,15105,4.8,0,0,0,0,74,4.8
"3746","39017",5,518,75,0,2024,2,"",34,100,93,91,3429640,38801,1177,2787,"",0.81,0.2,0.18,0.18,0.16,0.05,0.07,0.86,"N",3,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3747","39019",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3748","39023",5,518,75,0,2024,2,"",12,16,15,14,664758,2424,66,3409,"",1,0.11,0.1,0.09,0.13,0.01,0.01,1.31,"",0,0,-4,-20,-6,-28.6,-7,-33.3,187077,39.2,-8818,-78.4,-273,-80.5,1631,91.7
"3749","39025",5,518,75,0,2024,2,"",31,50,52,54,2586723,83423,3653,3827,"",1.33,0.26,0.27,0.28,0.36,0.27,0.5,1.34,"",1,3.3,11,28.2,9,20.9,9,20,513469,24.8,-6295,-7,-746,-17,60,1.6
"3750","39027",5,518,75,0,2024,2,"N",8,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3751","39029",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3752","39031",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.3,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3753","39033",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3754","39035",3,518,75,0,2024,2,"",6,213,213,217,4122344,0,0,1479,"",18.89,16.4,16.39,16.42,15.27,0,0,0.93,"",0,0,1,0.5,3,1.4,3,1.4,247652,6.4,0,0,0,0,73,5.2
"3755","39035",5,518,75,0,2024,2,"",225,2420,2387,2354,90105114,1309620,38299,2904,"",1.25,1.1,1.09,1.06,0.87,0.48,0.58,0.81,"",7,3.2,-250,-9.4,-277,-10.4,-197,-7.7,2251648,2.6,295685,29.2,-3813,-9.1,333,13
"3756","39037",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3757","39039",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3758","39041",5,518,75,0,2024,2,"",70,126,127,124,4164815,107841,3699,2549,"",2.12,0.42,0.42,0.4,0.3,0.24,0.38,0.72,"",9,14.8,-21,-14.3,-20,-13.6,-21,-14.5,-30880,-0.7,-74733,-40.9,-1027,-21.7,343,15.5
"3759","39043",3,518,75,0,2024,2,"",1,4,4,4,58501,0,0,1125,"",59.5,6.06,5.73,5.49,6.13,0,0,1.06,"",0,0,0,0,0,0,-1,-20,1809,3.2,0,0,0,0,119,11.8
"3760","39043",5,518,75,0,2024,2,"",6,12,11,9,184079,4754,102,1327,"",0.63,0.11,0.09,0.07,0.05,0.02,0.02,0.55,"",2,50,-3,-20,-3,-21.4,-5,-35.7,-49543,-21.2,-9491,-66.6,-397,-79.6,73,5.8
"3761","39045",3,518,75,0,2024,2,"",2,16,17,17,312313,0,0,1441,"",70.7,18.52,19.39,19.23,23.85,0,0,1.25,"",0,0,1,6.7,1,6.2,1,6.2,66938,27.3,0,0,0,0,236,19.6
"3762","39045",5,518,75,0,2024,2,"",10,12,11,12,215841,1600,19,1423,"",0.62,0.08,0.07,0.08,0.04,0.01,0,0.55,"",-1,-9.1,-8,-40,-10,-47.6,-5,-29.4,-11240,-4.9,-11964,-88.2,-379,-95.2,519,57.4
"3763","39049",3,518,75,0,2024,2,"",6,62,64,67,1515314,0,0,1812,"",18.61,4.33,4.45,4.61,5.03,0,0,1.13,"",0,0,2,3.3,0,0,0,0,134542,9.7,0,0,0,0,144,8.6
"3764","39049",5,518,75,0,2024,2,"",288,3389,3456,3526,114211427,3933843,107153,2541,"",1.57,1.4,1.42,1.45,0.99,1.23,1.44,0.7,"",14,5.1,232,7.3,281,8.9,361,11.4,23002946,25.2,1943245,97.6,35138,48.8,325,14.7
"3765","39051",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3766","39053",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3767","39055",5,518,75,0,2024,2,"",10,37,40,41,1483989,44372,596,2902,"",0.68,0.33,0.35,0.35,0.36,0.24,0.1,1.06,"",2,25,-31,-45.6,-29,-42,-31,-43.1,-112921,-7.1,11025,33.1,-324,-35.2,1139,64.6
"3768","39057",3,518,75,0,2024,2,"",2,16,16,16,339247,0,0,1631,"",59.51,10.87,10.88,10.78,11.3,0,0,1.04,"",0,0,0,0,0,0,0,0,29404,9.5,0,0,0,0,141,9.5
"3769","39057",5,518,75,0,2024,2,"",18,111,114,114,2361842,42749,838,1608,"",0.94,0.45,0.46,0.46,0.21,0.15,0.15,0.45,"",-1,-5.3,-4,-3.5,-4,-3.4,-7,-5.8,-63867,-2.6,-81291,-65.5,-4539,-84.4,27,1.7
"3770","39061",3,518,75,0,2024,2,"",1,81,81,81,2069347,0,0,1965,"",4.56,8.54,8.53,8.39,10.18,0,0,1.2,"",0,0,8,11,5,6.6,5,6.6,242118,13.3,0,0,0,0,91,4.9
"3771","39061",5,518,75,0,2024,2,"",144,1116,1126,1120,29247148,667219,16923,2008,"",1.15,0.69,0.7,0.69,0.38,0.32,0.35,0.54,"",-5,-3.4,-26,-2.3,-20,-1.7,-24,-2.1,-1478479,-4.8,-30234,-4.3,-6355,-27.3,-58,-2.8
"3772","39063",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3773","39067",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3774","39069",3,518,75,0,2024,2,"",1,2,2,2,40652,0,0,1564,"",179.1,10.33,10.22,10.05,13.61,0,0,1.33,"",0,0,0,0,0,0,0,0,2914,7.7,0,0,0,0,113,7.8
"3775","39071",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3776","39073",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3777","39077",5,518,75,0,2024,2,"N",6,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3778","39079",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3779","39081",5,518,75,0,2024,2,"",3,5,5,6,84529,1615,60,1219,"",0.46,0.08,0.08,0.1,0.04,0.02,0.03,0.46,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3780","39083",3,518,75,0,2024,2,"",1,1,1,1,10990,0,0,845,"",92.84,2.6,2.6,2.57,1.8,0,0,0.69,"",0,0,0,0,0,0,0,0,560,5.4,0,0,0,0,43,5.4
"3781","39083",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3782","39085",5,518,75,0,2024,2,"",33,64,63,66,1767946,84374,1936,2114,"",1.05,0.21,0.2,0.21,0.15,0.19,0.17,0.73,"",3,10,-7,-9.9,-8,-11.3,-5,-7,-244032,-12.1,-5862,-6.5,-47,-2.4,-66,-3
"3783","39087",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3784","39089",5,518,75,0,2024,2,"",20,141,138,141,5980210,133504,3320,3286,"",1.09,0.64,0.62,0.63,0.72,0.38,0.38,1.14,"",1,5.3,107,314.7,99,253.8,104,281.1,5259654,729.9,57110,74.8,943,39.7,1774,117.3
"3785","39091",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3786","39093",5,518,75,0,2024,2,"",26,61,60,62,3242159,59306,1148,4088,"",0.82,0.2,0.19,0.2,0.29,0.13,0.09,1.46,"",3,13,27,79.4,25,71.4,26,72.2,2016086,164.4,48881,468.9,842,275.2,1393,51.7
"3787","39095",5,518,75,0,2024,2,"",30,232,230,233,2006834,413732,7730,666,"",0.6,0.38,0.37,0.38,0.08,0.47,0.33,0.22,"",-3,-9.1,-27,-10.4,-28,-10.9,-20,-7.9,40453,2.1,-72051,-14.8,-6638,-46.2,77,13.1
"3788","39097",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3789","39099",5,518,75,0,2024,2,"",20,178,179,179,4289841,136855,2456,1847,"",0.7,0.61,0.61,0.61,0.45,0.3,0.2,0.73,"",1,5.3,-16,-8.2,-15,-7.7,-16,-8.2,-90964,-2.1,-36282,-21,-8004,-76.5,113,6.5
"3790","39101",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3791","39103",3,518,75,0,2024,2,"",2,10,11,11,221253,0,0,1596,"",47.39,8.7,9.36,9.17,11.61,0,0,1.28,"",0,0,1,11.1,2,22.2,0,0,15789,7.7,0,0,0,0,-39,-2.4
"3792","39103",5,518,75,0,2024,2,"",21,32,17,16,457067,14297,307,1623,"",0.88,0.16,0.09,0.08,0.06,0.05,0.04,0.57,"",1,5,-12,-27.3,-27,-61.4,-19,-54.3,-670264,-59.5,1544,12.1,12,4.1,-492,-23.3
"3793","39105",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3794","39107",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3795","39109",5,518,75,0,2024,2,"",10,12,13,12,322043,33160,895,2009,"",0.84,0.09,0.1,0.09,0.07,0.18,0.2,0.73,"",3,42.9,2,20,2,18.2,2,20,-10941,-3.3,25725,346,694,345.3,-470,-19
"3796","39111",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,0,"N",1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3797","39113",3,518,75,0,2024,2,"",2,44,44,44,1159054,0,0,2026,"",18.68,9.53,9.53,9.42,14.29,0,0,1.5,"",0,0,3,7.3,0,0,-1,-2.2,29496,2.6,0,0,0,0,21,1
"3798","39113",5,518,75,0,2024,2,"",43,171,168,167,4685745,72178,1562,2137,"",0.71,0.22,0.22,0.21,0.15,0.07,0.07,0.7,"",-3,-6.5,-78,-31.3,-79,-32,-84,-33.5,-1675711,-26.3,-64478,-47.2,-5099,-76.6,172,8.8
"3799","39117",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3800","39119",3,518,75,0,2024,2,"",1,2,2,2,36952,0,0,1421,"",63.1,3.07,3.05,3.03,3.86,0,0,1.26,"",0,0,0,0,-1,-33.3,-1,-33.3,-4233,-10.3,0,0,0,0,233,19.6
"3801","39119",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3802","39123",5,518,75,0,2024,2,"N",6,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3803","39129",5,518,75,0,2024,2,"N",4,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3804","39131",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3805","39133",5,518,75,0,2024,2,"N",17,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3806","39135",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3807","39139",5,518,75,0,2024,2,"N",4,0,0,0,0,0,0,0,"N",0.3,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3808","39141",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3809","39143",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3810","39145",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3811","39147",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3812","39149",3,518,75,0,2024,2,"",1,5,5,5,89760,0,0,1381,"",109.77,10.22,10.22,9.97,10.36,0,0,1.02,"",0,0,0,0,0,0,0,0,6628,8,0,0,0,0,102,8
"3813","39149",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3814","39151",3,518,75,0,2024,2,"",2,38,37,37,722516,0,0,1489,"",26.09,13.01,12.62,12.44,16.05,0,0,1.26,"",0,0,3,8.6,2,5.7,2,5.7,91832,14.6,0,0,0,0,103,7.4
"3815","39151",5,518,75,0,2024,2,"",33,67,66,62,1883170,65798,1640,2229,"",0.76,0.14,0.13,0.12,0.11,0.09,0.09,0.84,"",1,3.1,-2,-2.9,-4,-5.7,-1,-1.6,107536,6.1,-154175,-70.1,-4580,-73.6,200,9.9
"3816","39153",3,518,75,0,2024,2,"",4,127,124,132,2128507,0,0,1282,"",31.24,26.4,25.58,27.09,25.28,0,0,0.96,"",0,0,29,29.6,23,22.8,34,34.7,577007,37.2,0,0,0,0,76,6.3
"3817","39153",5,518,75,0,2024,2,"",71,475,477,486,14811621,258626,5604,2377,"",0.98,0.58,0.58,0.6,0.46,0.23,0.2,0.78,"",7,10.9,20,4.4,23,5.1,28,6.1,-2052113,-12.2,-60026,-18.8,-1180,-17.4,-470,-16.5
"3818","39155",3,518,75,0,2024,2,"",1,3,3,3,56082,0,0,1438,"",27.87,2.48,2.45,2.42,3.13,0,0,1.28,"",0,0,0,0,0,0,0,0,739,1.3,0,0,0,0,19,1.3
"3819","39155",5,518,75,0,2024,2,"",11,25,24,25,964624,20504,451,3008,"",0.54,0.12,0.12,0.12,0.14,0.06,0.05,1.18,"",2,22.2,11,78.6,9,60,10,66.7,553162,134.4,10976,115.2,194,75.5,850,39.4
"3820","39157",3,518,75,0,2024,2,"",1,6,6,6,93175,0,0,1195,"",50.73,8.72,8.63,8.5,9.38,0,0,1.09,"",0,0,0,0,1,20,0,0,12329,15.2,0,0,0,0,98,8.9
"3821","39159",5,518,75,0,2024,2,"N",5,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3822","39161",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3823","39165",5,518,75,0,2024,2,"",45,191,191,188,14130052,192179,4991,5721,"",1.51,0.61,0.6,0.59,1.02,0.41,0.45,1.7,"",-2,-4.3,7,3.8,8,4.4,-13,-6.5,5052997,55.7,-71741,-27.2,-4498,-47.4,2033,55.1
"3824","39167",5,518,75,0,2024,2,"",5,9,9,9,233789,0,0,1998,"",0.66,0.11,0.11,0.11,0.08,0,0,0.67,"",0,0,-3,-25,-2,-18.2,-1,-10,-12547,-5.1,-9829,-100,-79,-100,275,16
"3825","39169",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3826","39171",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3827","39173",5,518,75,0,2024,2,"",14,14,14,16,395348,21050,889,2074,"",0.88,0.06,0.06,0.07,0.05,0.07,0.11,0.75,"",-1,-6.7,-18,-56.2,-20,-58.8,-20,-55.6,-511609,-56.4,-152478,-87.9,-3737,-80.8,22,1.1
"3828","39999",5,518,75,0,2024,2,"",528,2121,2116,2090,65943274,2073005,64584,2405,"",4.04,3.48,3.49,3.44,1.62,2.44,2.36,0.47,"",72,15.8,-27,-1.3,-56,-2.6,-27,-1.3,11517907,21.2,-872077,-29.6,-46592,-41.9,454,23.3
"3829","40000",3,518,55,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3830","40000",5,518,55,0,2024,2,"",555,1718,1708,1694,38685184,11457542,118698,1744,"",0.94,0.32,0.32,0.32,0.19,0.33,0.43,0.59,"",78,16.4,-456,-21,-367,-17.7,-315,-15.7,-1529778,-3.8,-3300690,-22.4,-27341,-18.7,261,17.6
"3831","40001",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3832","40009",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3833","40013",5,518,75,0,2024,2,"N",4,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3834","40017",5,518,75,0,2024,2,"",26,27,28,28,714403,149575,1755,1986,"",1.39,0.22,0.23,0.23,0.18,0.19,0.31,0.78,"",7,36.8,12,80,13,86.7,13,86.7,298917,71.9,80951,118,752,75,-145,-6.8
"3835","40019",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3836","40021",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3837","40027",5,518,75,0,2024,2,"",30,37,38,38,763239,179049,1802,1559,"",0.89,0.13,0.13,0.14,0.08,0.1,0.15,0.6,"",5,20,4,12.1,3,8.6,8,26.7,101783,15.4,51566,40.4,23,1.3,1,0.1
"3838","40031",5,518,75,0,2024,2,"N",4,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3839","40037",5,518,75,0,2024,2,"",8,16,15,17,301273,121761,1817,1448,"",1.02,0.24,0.22,0.25,0.12,0.26,0.43,0.52,"",1,14.3,7,77.8,6,66.7,8,88.9,125326,71.2,57202,88.6,834,84.8,-56,-3.7
"3840","40041",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3841","40047",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3842","40049",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3843","40051",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3844","40055",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",2.1,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3845","40059",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3846","40065",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3847","40067",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3848","40071",5,518,75,0,2024,2,"",5,17,17,17,234569,138143,2789,1061,"",0.89,0.32,0.32,0.32,0.14,0.41,1.02,0.44,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3849","40073",5,518,75,0,2024,2,"-",0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3850","40077",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",1,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3851","40079",5,518,75,0,2024,2,"N",5,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3852","40081",5,518,75,0,2024,2,"N",1,0,0,0,0,0,0,0,"N",0.3,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3853","40083",5,518,75,0,2024,2,"N",3,0,0,0,0,0,0,0,"N",0.7,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3854","40087",5,518,75,0,2024,2,"",3,3,3,3,97314,0,0,2495,"",0.51,0.08,0.08,0.08,0.08,0,0,1.03,"N",1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3855","40091",5,518,75,0,2024,2,"N",2,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3856","40097",5,518,75,0,2024,2,"",6,5,5,5,89237,41194,896,1373,"",1.29,0.11,0.11,0.12,0.05,0.14,0.36,0.48,"N",2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
